job_id,op,caixa,kp,_kf_macho,maquina,inicio,fim,not_before_date,deadline,config,sub_machine,has_lateness,dia,delay,tempo_processamento_minutos_total
188,146234,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 16:48:00,2025-09-15 17:02:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,0,14.0
192,146235,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 17:02:00,2025-09-15 17:16:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,14.0
195,146236,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 17:16:00,2025-09-15 17:30:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,14.0
200,146237,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 17:30:00,2025-09-15 17:44:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,14.0
216,146252,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 17:44:00,2025-09-15 17:58:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,14.0
226,146253,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 17:58:00,2025-09-15 18:12:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,14.0
236,146254,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 18:12:00,2025-09-15 18:26:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,14.0
246,146255,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 18:26:00,2025-09-15 18:40:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,14.0
256,146256,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 18:40:00,2025-09-15 18:54:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,14.0
110,146115,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 18:54:00,2025-09-15 19:08:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,14.0
112,146116,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 19:08:00,2025-09-15 19:22:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,14.0
114,146117,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 19:22:00,2025-09-15 19:36:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,14.0
116,146118,3,4805,2692,coldboxsoprado_sopradora,2025-09-15 19:36:00,2025-09-15 19:50:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,0,14.0
18,145745,3,4755,2514,coldboxsoprado_sopradora,2025-09-15 19:50:00,2025-09-15 20:05:00,2025-09-15,2025-09-15,B,0,0,2025-09-15,0,15.0
120,146122,3,4755,2514,coldboxsoprado_sopradora,2025-09-15 20:05:00,2025-09-15 20:20:00,2025-09-15,2025-09-16,B,0,0,2025-09-16,0,15.0
210,146238,3,4755,2514,coldboxsoprado_sopradora,2025-09-15 20:20:00,2025-09-15 20:35:00,2025-09-15,2025-09-18,B,0,0,2025-09-15,0,15.0
213,146239,3,4755,2514,coldboxsoprado_sopradora,2025-09-15 20:35:00,2025-09-15 20:50:00,2025-09-16,2025-09-19,B,0,0,2025-09-16,0,15.0
16,145744,3,4755,2514,coldboxsoprado_sopradora,2025-09-15 20:50:00,2025-09-15 21:05:00,2025-09-15,2025-09-15,B,0,1,2025-09-15,0,15.0
266,146306,1,4858,2735,coldboxsoprado_sopradora,2025-09-15 21:05:00,2025-09-15 21:20:00,2025-09-15,2025-09-16,B,0,0,2025-09-16,0,15.0
268,146307,1,4858,2735,coldboxsoprado_sopradora,2025-09-15 21:20:00,2025-09-15 21:35:00,2025-09-15,2025-09-17,B,0,0,2025-09-16,0,15.0
270,146308,1,4858,2735,coldboxsoprado_sopradora,2025-09-15 21:35:00,2025-09-15 21:50:00,2025-09-15,2025-09-18,B,0,0,2025-09-16,0,15.0
272,146312,1,4859,2735,coldboxsoprado_sopradora,2025-09-15 21:50:00,2025-09-15 22:05:00,2025-09-15,2025-09-16,B,0,0,2025-09-16,0,15.0
274,146313,1,4859,2735,coldboxsoprado_sopradora,2025-09-15 22:05:00,2025-09-15 22:20:00,2025-09-15,2025-09-17,B,0,0,2025-09-16,0,15.0
11,145676,1,4822,2612,coldboxsoprado_sopradora,2025-09-15 22:20:00,2025-09-15 22:38:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
12,145676,2,4822,2574,coldboxsoprado_sopradora,2025-09-15 22:38:00,2025-09-15 22:56:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
13,145677,1,4822,2612,coldboxsoprado_sopradora,2025-09-15 22:56:00,2025-09-15 23:14:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
14,145677,2,4822,2574,coldboxsoprado_sopradora,2025-09-15 23:14:00,2025-09-15 23:32:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
121,146126,1,4822,2612,coldboxsoprado_sopradora,2025-09-15 23:32:00,2025-09-15 23:50:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
122,146126,2,4822,2574,coldboxsoprado_sopradora,2025-09-15 23:50:00,2025-09-16 00:08:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
123,146127,1,4822,2612,coldboxsoprado_sopradora,2025-09-16 00:08:00,2025-09-16 00:26:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
124,146127,2,4822,2574,coldboxsoprado_sopradora,2025-09-16 00:26:00,2025-09-16 00:44:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
125,146128,1,4822,2612,coldboxsoprado_sopradora,2025-09-16 00:44:00,2025-09-16 01:02:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
126,146128,2,4822,2574,coldboxsoprado_sopradora,2025-09-16 01:02:00,2025-09-16 01:20:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
186,146233,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 01:20:00,2025-09-16 01:38:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,18.0
