OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
146416,1.0,113.0,coldboxgasado_coldbox4,2025-09-30 15:10:00,2025-09-30,2025-09-30,0,25,2025-09-30 14:45:00,14,
146417,1.0,113.0,coldboxgasado_coldbox4,2025-09-30 14:45:00,2025-09-30,2025-09-30,0,25,2025-09-30 14:20:00,14,
146418,1.0,113.0,coldboxgasado_coldbox4,2025-10-01 14:45:00,2025-10-01,2025-10-01,0,25,2025-10-01 14:20:00,14,
146419,1.0,113.0,coldboxgasado_coldbox4,2025-10-01 13:55:00,2025-10-01,2025-10-01,0,25,2025-10-01 13:30:00,14,
146420,1.0,113.0,coldboxgasado_coldbox4,2025-10-02 13:55:00,2025-10-02,2025-10-02,0,25,2025-10-02 13:30:00,14,
146421,1.0,113.0,coldboxgasado_coldbox4,2025-10-02 14:20:00,2025-10-02,2025-10-02,0,25,2025-10-02 13:55:00,14,
146422,1.0,113.0,coldboxgasado_coldbox4,2025-10-03 13:55:00,2025-10-03,2025-10-03,0,25,2025-10-03 13:30:00,14,
146423,1.0,113.0,coldboxgasado_coldbox4,2025-10-03 14:20:00,2025-10-03,2025-10-03,0,25,2025-10-03 13:55:00,14,
146465,1.0,2690.0,coldboxgasado_coldbox4,2025-09-30 21:45:00,2025-09-30,2025-09-30,0,50,2025-09-30 20:55:00,14,
146465,2.0,2691.0,coldboxgasado_coldbox4,2025-09-30 19:15:00,2025-09-30,2025-09-30,0,95,2025-09-30 17:40:00,14,
146466,1.0,2690.0,coldboxgasado_coldbox4,2025-09-30 16:50:00,2025-09-30,2025-09-30,0,50,2025-09-30 16:00:00,14,
146466,2.0,2691.0,coldboxgasado_coldbox4,2025-09-30 20:05:00,2025-09-30,2025-09-30,0,50,2025-09-30 19:15:00,14,
146467,1.0,2690.0,coldboxgasado_coldbox4,2025-09-30 20:55:00,2025-09-30,2025-09-30,0,50,2025-09-30 20:05:00,14,
146467,2.0,2691.0,coldboxgasado_coldbox4,2025-09-30 17:40:00,2025-09-30,2025-09-30,0,50,2025-09-30 16:50:00,14,
146468,1.0,2690.0,coldboxgasado_coldbox4,2025-10-02 17:40:00,2025-10-02,2025-10-02,0,50,2025-10-02 16:50:00,14,
146468,2.0,2691.0,coldboxgasado_coldbox4,2025-10-02 16:00:00,2025-10-02,2025-10-02,0,50,2025-10-02 15:10:00,14,
146469,1.0,2690.0,coldboxgasado_coldbox4,2025-10-02 16:50:00,2025-10-02,2025-10-02,0,50,2025-10-02 16:00:00,14,
146469,2.0,2691.0,coldboxgasado_coldbox4,2025-10-02 19:15:00,2025-10-02,2025-10-02,0,95,2025-10-02 17:40:00,14,
146470,1.0,2690.0,coldboxgasado_coldbox4,2025-10-03 17:40:00,2025-10-03,2025-10-03,0,50,2025-10-03 16:50:00,14,
146470,2.0,2691.0,coldboxgasado_coldbox4,2025-10-03 16:00:00,2025-10-03,2025-10-03,0,50,2025-10-03 15:10:00,14,
146471,1.0,2690.0,coldboxgasado_coldbox4,2025-10-03 16:50:00,2025-10-03,2025-10-03,0,50,2025-10-03 16:00:00,14,
146471,2.0,2691.0,coldboxgasado_coldbox4,2025-10-03 19:15:00,2025-10-03,2025-10-03,0,95,2025-10-03 17:40:00,14,
146918,1.0,2879.0,coldboxgasado_coldbox4,2025-09-29 16:50:00,2025-09-29,2025-09-29,0,100,2025-09-29 15:10:00,14,
146057,1.0,2578.0,coldboxsoprado_sopradora,2025-09-29 04:40:00,2025-09-29,2025-09-30,B,40,2025-09-29 04:00:00,14,
146506,1.0,1755.0,coldboxsoprado_sopradora,2025-09-29 06:12:00,2025-09-29,2025-09-30,B,82,2025-09-29 04:50:00,14,
146372,4.0,386.0,coldboxsoprado_sopradora,2025-09-29 06:44:00,2025-09-29,2025-09-30,A,2,2025-09-29 06:42:00,14,
146373,4.0,386.0,coldboxsoprado_sopradora,2025-09-29 06:46:00,2025-09-29,2025-09-30,A,2,2025-09-29 06:44:00,14,
146410,4.0,385.0,coldboxsoprado_sopradora,2025-09-29 06:48:00,2025-09-29,2025-09-30,A,2,2025-09-29 06:46:00,14,
146411,4.0,385.0,coldboxsoprado_sopradora,2025-09-29 06:50:00,2025-09-29,2025-09-30,A,2,2025-09-29 06:48:00,14,
146372,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:02:00,2025-09-29,2025-09-30,A,2,2025-09-29 07:00:00,14,
146373,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:04:00,2025-09-29,2025-09-30,A,2,2025-09-29 07:02:00,14,
146410,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:06:00,2025-09-29,2025-09-30,A,2,2025-09-29 07:04:00,14,
146411,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:08:00,2025-09-29,2025-09-30,A,2,2025-09-29 07:06:00,14,
146460,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:12:00,2025-09-29,2025-09-30,A,4,2025-09-29 07:08:00,14,
146461,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:16:00,2025-09-29,2025-09-30,A,4,2025-09-29 07:12:00,14,
146462,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:20:00,2025-09-29,2025-09-30,A,4,2025-09-29 07:16:00,14,
145489,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:26:00,2025-09-29,2025-09-30,A,6,2025-09-29 07:20:00,14,
145268,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:34:00,2025-09-29,2025-09-30,A,8,2025-09-29 07:26:00,14,
145945,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:42:00,2025-09-29,2025-09-30,A,8,2025-09-29 07:34:00,14,
146035,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 07:50:00,2025-09-29,2025-09-30,A,8,2025-09-29 07:42:00,14,
146057,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 08:00:00,2025-09-29,2025-09-30,A,10,2025-09-29 07:50:00,14,
145945,7.0,841.0,coldboxsoprado_sopradora,2025-09-29 08:14:00,2025-09-29,2025-09-30,A,4,2025-09-29 08:10:00,14,
146035,7.0,841.0,coldboxsoprado_sopradora,2025-09-29 08:18:00,2025-09-29,2025-09-30,A,4,2025-09-29 08:14:00,14,
146460,3.0,2692.0,coldboxsoprado_sopradora,2025-09-29 08:32:00,2025-09-29,2025-09-30,A,4,2025-09-29 08:28:00,14,
146461,3.0,2692.0,coldboxsoprado_sopradora,2025-09-29 08:36:00,2025-09-29,2025-09-30,A,4,2025-09-29 08:32:00,14,
146462,3.0,2692.0,coldboxsoprado_sopradora,2025-09-29 08:40:00,2025-09-29,2025-09-30,A,4,2025-09-29 08:36:00,14,
146812,2.0,2708.0,coldboxsoprado_sopradora,2025-09-29 08:57:00,2025-09-29,2025-09-30,A,7,2025-09-29 08:50:00,14,
146812,3.0,2709.0,coldboxsoprado_sopradora,2025-09-29 09:52:00,2025-09-29,2025-09-30,A,7,2025-09-29 09:45:00,14,
146831,2.0,2708.0,coldboxsoprado_sopradora,2025-09-29 10:12:00,2025-09-29,2025-09-30,A,20,2025-09-29 09:52:00,14,
146831,3.0,2709.0,coldboxsoprado_sopradora,2025-09-29 10:32:00,2025-09-29,2025-09-30,A,20,2025-09-29 10:12:00,14,
146460,4.0,2693.0,coldboxsoprado_sopradora,2025-09-29 10:50:00,2025-09-29,2025-09-30,A,8,2025-09-29 10:42:00,14,
146461,4.0,2693.0,coldboxsoprado_sopradora,2025-09-29 10:58:00,2025-09-29,2025-09-30,A,8,2025-09-29 10:50:00,14,
146462,4.0,2693.0,coldboxsoprado_sopradora,2025-09-29 11:16:00,2025-09-29,2025-09-30,A,18,2025-09-29 10:58:00,14,
146374,4.0,386.0,coldboxsoprado_sopradora,2025-09-29 11:18:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:16:00,14,
146375,4.0,386.0,coldboxsoprado_sopradora,2025-09-29 11:20:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:18:00,14,
146376,4.0,386.0,coldboxsoprado_sopradora,2025-09-29 11:22:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:20:00,14,
146412,4.0,385.0,coldboxsoprado_sopradora,2025-09-29 11:24:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:22:00,14,
146413,4.0,385.0,coldboxsoprado_sopradora,2025-09-29 11:26:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:24:00,14,
146414,4.0,385.0,coldboxsoprado_sopradora,2025-09-29 11:28:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:26:00,14,
146374,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:40:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:38:00,14,
146375,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:42:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:40:00,14,
146376,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:44:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:42:00,14,
146412,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:46:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:44:00,14,
146413,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:48:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:46:00,14,
146414,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:50:00,2025-09-29,2025-09-30,A,2,2025-09-29 11:48:00,14,
146463,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:54:00,2025-09-29,2025-09-30,A,4,2025-09-29 11:50:00,14,
146464,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 11:58:00,2025-09-29,2025-09-30,A,4,2025-09-29 11:54:00,14,
145799,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 12:04:00,2025-09-29,2025-09-30,A,6,2025-09-29 11:58:00,14,
145269,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 12:12:00,2025-09-29,2025-09-30,A,8,2025-09-29 12:04:00,14,
146056,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 12:20:00,2025-09-29,2025-09-30,A,8,2025-09-29 12:12:00,14,
146136,20.0,2629.0,coldboxsoprado_sopradora,2025-09-29 12:30:00,2025-09-29,2025-09-30,A,10,2025-09-29 12:20:00,14,
146056,7.0,841.0,coldboxsoprado_sopradora,2025-09-29 12:44:00,2025-09-29,2025-09-30,A,4,2025-09-29 12:40:00,14,
146463,3.0,2692.0,coldboxsoprado_sopradora,2025-09-29 12:58:00,2025-09-29,2025-09-30,A,4,2025-09-29 12:54:00,14,
146464,3.0,2692.0,coldboxsoprado_sopradora,2025-09-29 13:02:00,2025-09-29,2025-09-30,A,4,2025-09-29 12:58:00,14,
146463,4.0,2693.0,coldboxsoprado_sopradora,2025-09-29 13:20:00,2025-09-29,2025-09-30,A,8,2025-09-29 13:12:00,14,
146464,4.0,2693.0,coldboxsoprado_sopradora,2025-09-29 13:38:00,2025-09-29,2025-09-30,A,8,2025-09-29 13:30:00,14,
146243,2.0,117.0,coldboxsoprado_sopradora,2025-09-29 14:08:00,2025-09-29,2025-09-30,A,20,2025-09-29 13:48:00,14,
146243,3.0,2514.0,coldboxsoprado_sopradora,2025-09-29 14:38:00,2025-09-29,2025-09-30,B,0,2025-09-29 14:38:00,14,
146136,1.0,2578.0,coldboxsoprado_sopradora,2025-09-29 15:38:00,2025-09-29,2025-09-30,B,50,2025-09-29 14:48:00,14,
146377,4.0,386.0,coldboxsoprado_sopradora,2025-09-30 04:02:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:00:00,14,
146378,4.0,386.0,coldboxsoprado_sopradora,2025-09-30 04:04:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:02:00,14,
146379,4.0,386.0,coldboxsoprado_sopradora,2025-09-30 04:06:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:04:00,14,
146415,4.0,385.0,coldboxsoprado_sopradora,2025-09-30 04:08:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:06:00,14,
146416,4.0,385.0,coldboxsoprado_sopradora,2025-09-30 04:10:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:08:00,14,
146417,4.0,385.0,coldboxsoprado_sopradora,2025-09-30 04:12:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:10:00,14,
146377,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:24:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:22:00,14,
146378,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:26:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:24:00,14,
146379,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:28:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:26:00,14,
146415,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:30:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:28:00,14,
146416,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:32:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:30:00,14,
146417,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:34:00,2025-09-30,2025-10-01,A,2,2025-09-30 04:32:00,14,
146465,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:38:00,2025-09-30,2025-10-01,A,4,2025-09-30 04:34:00,14,
146466,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:42:00,2025-09-30,2025-10-01,A,4,2025-09-30 04:38:00,14,
146467,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:46:00,2025-09-30,2025-10-01,A,4,2025-09-30 04:42:00,14,
145270,20.0,2629.0,coldboxsoprado_sopradora,2025-09-30 04:54:00,2025-09-30,2025-10-01,A,8,2025-09-30 04:46:00,14,
145775,6.0,840.0,coldboxsoprado_sopradora,2025-09-30 05:07:00,2025-09-30,2025-10-01,A,3,2025-09-30 05:04:00,14,
145775,7.0,834.0,coldboxsoprado_sopradora,2025-09-30 05:20:00,2025-09-30,2025-10-01,A,3,2025-09-30 05:17:00,14,
146465,3.0,2692.0,coldboxsoprado_sopradora,2025-09-30 05:34:00,2025-09-30,2025-10-01,A,4,2025-09-30 05:30:00,14,
146466,3.0,2692.0,coldboxsoprado_sopradora,2025-09-30 05:38:00,2025-09-30,2025-10-01,A,4,2025-09-30 05:34:00,14,
146467,3.0,2692.0,coldboxsoprado_sopradora,2025-09-30 05:42:00,2025-09-30,2025-10-01,A,4,2025-09-30 05:38:00,14,
146465,4.0,2693.0,coldboxsoprado_sopradora,2025-09-30 06:00:00,2025-09-30,2025-10-01,A,8,2025-09-30 05:52:00,14,
146466,4.0,2693.0,coldboxsoprado_sopradora,2025-09-30 06:08:00,2025-09-30,2025-10-01,A,8,2025-09-30 06:00:00,14,
146467,4.0,2693.0,coldboxsoprado_sopradora,2025-09-30 06:16:00,2025-09-30,2025-10-01,A,8,2025-09-30 06:08:00,14,
146244,2.0,117.0,coldboxsoprado_sopradora,2025-09-30 06:36:00,2025-09-30,2025-10-01,A,10,2025-09-30 06:26:00,14,
146813,2.0,2708.0,coldboxsoprado_sopradora,2025-09-30 07:06:00,2025-09-30,2025-10-01,A,20,2025-09-30 06:46:00,14,
146813,3.0,2709.0,coldboxsoprado_sopradora,2025-09-30 07:26:00,2025-09-30,2025-10-01,A,20,2025-09-30 07:06:00,14,
146832,2.0,2708.0,coldboxsoprado_sopradora,2025-09-30 07:46:00,2025-09-30,2025-10-01,A,20,2025-09-30 07:26:00,14,
146832,3.0,2709.0,coldboxsoprado_sopradora,2025-09-30 08:16:00,2025-09-30,2025-10-01,A,30,2025-09-30 07:46:00,14,
146244,3.0,2514.0,coldboxsoprado_sopradora,2025-09-30 08:51:00,2025-09-30,2025-10-01,B,5,2025-09-30 08:46:00,14,
146301,1.0,2302.0,coldboxsoprado_sopradora,2025-09-30 09:49:00,2025-09-30,2025-10-01,B,48,2025-09-30 09:01:00,14,
146507,1.0,1755.0,coldboxsoprado_sopradora,2025-09-30 11:21:00,2025-09-29,2025-09-30,B,82,2025-09-30 09:59:00,14,
146380,4.0,386.0,coldboxsoprado_sopradora,2025-10-01 04:02:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:00:00,14,
146381,4.0,386.0,coldboxsoprado_sopradora,2025-10-01 04:04:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:02:00,14,
146418,4.0,385.0,coldboxsoprado_sopradora,2025-10-01 04:06:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:04:00,14,
146419,4.0,385.0,coldboxsoprado_sopradora,2025-10-01 04:08:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:06:00,14,
146380,20.0,2629.0,coldboxsoprado_sopradora,2025-10-01 04:20:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:18:00,14,
146381,20.0,2629.0,coldboxsoprado_sopradora,2025-10-01 04:22:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:20:00,14,
146418,20.0,2629.0,coldboxsoprado_sopradora,2025-10-01 04:24:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:22:00,14,
146419,20.0,2629.0,coldboxsoprado_sopradora,2025-10-01 04:26:00,2025-10-01,2025-10-02,A,2,2025-10-01 04:24:00,14,
145271,20.0,2629.0,coldboxsoprado_sopradora,2025-10-01 04:34:00,2025-10-01,2025-10-02,A,8,2025-10-01 04:26:00,14,
146173,20.0,2629.0,coldboxsoprado_sopradora,2025-10-01 04:42:00,2025-10-01,2025-10-02,A,8,2025-10-01 04:34:00,14,
145271,6.0,840.0,coldboxsoprado_sopradora,2025-10-01 04:56:00,2025-10-01,2025-10-02,A,4,2025-10-01 04:52:00,14,
146173,6.0,840.0,coldboxsoprado_sopradora,2025-10-01 05:00:00,2025-10-01,2025-10-02,A,4,2025-10-01 04:56:00,14,
145271,7.0,834.0,coldboxsoprado_sopradora,2025-10-01 05:14:00,2025-10-01,2025-10-02,A,4,2025-10-01 05:10:00,14,
146173,7.0,841.0,coldboxsoprado_sopradora,2025-10-01 05:28:00,2025-10-01,2025-10-02,A,4,2025-10-01 05:24:00,14,
146314,2.0,2736.0,coldboxsoprado_sopradora,2025-10-01 05:46:00,2025-10-01,2025-10-02,A,8,2025-10-01 05:38:00,14,
146840,2.0,2736.0,coldboxsoprado_sopradora,2025-10-01 05:54:00,2025-10-01,2025-10-02,A,8,2025-10-01 05:46:00,14,
146527,2.0,117.0,coldboxsoprado_sopradora,2025-10-01 06:14:00,2025-10-01,2025-10-02,A,10,2025-10-01 06:04:00,14,
146814,1.0,2707.0,coldboxsoprado_sopradora,2025-10-01 06:34:00,2025-10-01,2025-10-02,A,10,2025-10-01 06:24:00,14,
146833,1.0,2715.0,coldboxsoprado_sopradora,2025-10-01 06:44:00,2025-10-01,2025-10-02,A,10,2025-10-01 06:34:00,14,
146814,2.0,2708.0,coldboxsoprado_sopradora,2025-10-01 07:14:00,2025-10-01,2025-10-02,A,20,2025-10-01 06:54:00,14,
146814,3.0,2709.0,coldboxsoprado_sopradora,2025-10-01 07:34:00,2025-10-01,2025-10-02,A,20,2025-10-01 07:14:00,14,
146833,2.0,2708.0,coldboxsoprado_sopradora,2025-10-01 07:54:00,2025-10-01,2025-10-02,A,20,2025-10-01 07:34:00,14,
146833,3.0,2709.0,coldboxsoprado_sopradora,2025-10-01 08:24:00,2025-10-01,2025-10-02,A,30,2025-10-01 07:54:00,14,
146314,1.0,2735.0,coldboxsoprado_sopradora,2025-10-01 08:59:00,2025-10-01,2025-10-02,B,5,2025-10-01 08:54:00,14,
146840,1.0,2735.0,coldboxsoprado_sopradora,2025-10-01 09:04:00,2025-10-01,2025-10-02,B,5,2025-10-01 08:59:00,14,
146527,3.0,2514.0,coldboxsoprado_sopradora,2025-10-01 09:29:00,2025-10-01,2025-10-02,B,15,2025-10-01 09:14:00,14,
147266,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:01:00,2025-10-02,2025-10-03,A,1,2025-10-02 04:00:00,14,
147267,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:02:00,2025-10-02,2025-10-03,A,1,2025-10-02 04:01:00,14,
146382,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:04:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:02:00,14,
146383,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:06:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:04:00,14,
146420,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:08:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:06:00,14,
146421,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:10:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:08:00,14,
145800,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:14:00,2025-10-02,2025-10-03,A,4,2025-10-02 04:10:00,14,
146468,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:18:00,2025-10-02,2025-10-03,A,4,2025-10-02 04:14:00,14,
146469,20.0,2629.0,coldboxsoprado_sopradora,2025-10-02 04:22:00,2025-10-02,2025-10-03,A,4,2025-10-02 04:18:00,14,
146382,4.0,386.0,coldboxsoprado_sopradora,2025-10-02 04:34:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:32:00,14,
146383,4.0,386.0,coldboxsoprado_sopradora,2025-10-02 04:36:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:34:00,14,
146420,4.0,385.0,coldboxsoprado_sopradora,2025-10-02 04:38:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:36:00,14,
146421,4.0,385.0,coldboxsoprado_sopradora,2025-10-02 04:40:00,2025-10-02,2025-10-03,A,2,2025-10-02 04:38:00,14,
146468,3.0,2692.0,coldboxsoprado_sopradora,2025-10-02 04:54:00,2025-10-02,2025-10-03,A,4,2025-10-02 04:50:00,14,
146469,3.0,2692.0,coldboxsoprado_sopradora,2025-10-02 04:58:00,2025-10-02,2025-10-03,A,4,2025-10-02 04:54:00,14,
146468,4.0,2693.0,coldboxsoprado_sopradora,2025-10-02 05:16:00,2025-10-02,2025-10-03,A,8,2025-10-02 05:08:00,14,
146469,4.0,2693.0,coldboxsoprado_sopradora,2025-10-02 05:24:00,2025-10-02,2025-10-03,A,8,2025-10-02 05:16:00,14,
146841,2.0,2736.0,coldboxsoprado_sopradora,2025-10-02 05:42:00,2025-10-02,2025-10-03,A,8,2025-10-02 05:34:00,14,
146846,2.0,2736.0,coldboxsoprado_sopradora,2025-10-02 05:50:00,2025-10-02,2025-10-03,A,8,2025-10-02 05:42:00,14,
146528,2.0,117.0,coldboxsoprado_sopradora,2025-10-02 06:10:00,2025-10-02,2025-10-03,A,10,2025-10-02 06:00:00,14,
146815,1.0,2707.0,coldboxsoprado_sopradora,2025-10-02 06:30:00,2025-10-02,2025-10-03,A,10,2025-10-02 06:20:00,14,
146834,1.0,2715.0,coldboxsoprado_sopradora,2025-10-02 06:40:00,2025-10-02,2025-10-03,A,10,2025-10-02 06:30:00,14,
146815,2.0,2708.0,coldboxsoprado_sopradora,2025-10-02 07:10:00,2025-10-02,2025-10-03,A,20,2025-10-02 06:50:00,14,
146815,3.0,2709.0,coldboxsoprado_sopradora,2025-10-02 07:30:00,2025-10-02,2025-10-03,A,20,2025-10-02 07:10:00,14,
146834,2.0,2708.0,coldboxsoprado_sopradora,2025-10-02 07:50:00,2025-10-02,2025-10-03,A,20,2025-10-02 07:30:00,14,
146834,3.0,2709.0,coldboxsoprado_sopradora,2025-10-02 08:20:00,2025-10-02,2025-10-03,A,30,2025-10-02 07:50:00,14,
146528,3.0,2514.0,coldboxsoprado_sopradora,2025-10-02 08:55:00,2025-10-02,2025-10-03,B,5,2025-10-02 08:50:00,14,
146841,1.0,2735.0,coldboxsoprado_sopradora,2025-10-02 09:10:00,2025-10-02,2025-10-03,B,5,2025-10-02 09:05:00,14,
146846,1.0,2735.0,coldboxsoprado_sopradora,2025-10-02 09:15:00,2025-10-02,2025-10-03,B,5,2025-10-02 09:10:00,14,
146302,1.0,2302.0,coldboxsoprado_sopradora,2025-10-02 10:23:00,2025-10-02,2025-10-03,B,58,2025-10-02 09:25:00,14,
146384,4.0,386.0,coldboxsoprado_sopradora,2025-10-03 04:02:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:00:00,14,
146385,4.0,386.0,coldboxsoprado_sopradora,2025-10-03 04:04:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:02:00,14,
146422,4.0,385.0,coldboxsoprado_sopradora,2025-10-03 04:06:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:04:00,14,
146423,4.0,385.0,coldboxsoprado_sopradora,2025-10-03 04:08:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:06:00,14,
146384,20.0,2629.0,coldboxsoprado_sopradora,2025-10-03 04:20:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:18:00,14,
146385,20.0,2629.0,coldboxsoprado_sopradora,2025-10-03 04:22:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:20:00,14,
146422,20.0,2629.0,coldboxsoprado_sopradora,2025-10-03 04:24:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:22:00,14,
146423,20.0,2629.0,coldboxsoprado_sopradora,2025-10-03 04:26:00,2025-10-03,2025-10-04,A,2,2025-10-03 04:24:00,14,
146470,20.0,2629.0,coldboxsoprado_sopradora,2025-10-03 04:30:00,2025-10-03,2025-10-04,A,4,2025-10-03 04:26:00,14,
146471,20.0,2629.0,coldboxsoprado_sopradora,2025-10-03 04:34:00,2025-10-03,2025-10-04,A,4,2025-10-03 04:30:00,14,
146470,3.0,2692.0,coldboxsoprado_sopradora,2025-10-03 04:48:00,2025-10-03,2025-10-04,A,4,2025-10-03 04:44:00,14,
146471,3.0,2692.0,coldboxsoprado_sopradora,2025-10-03 04:52:00,2025-10-03,2025-10-04,A,4,2025-10-03 04:48:00,14,
146470,4.0,2693.0,coldboxsoprado_sopradora,2025-10-03 05:10:00,2025-10-03,2025-10-04,A,8,2025-10-03 05:02:00,14,
146471,4.0,2693.0,coldboxsoprado_sopradora,2025-10-03 05:18:00,2025-10-03,2025-10-04,A,8,2025-10-03 05:10:00,14,
146842,2.0,2736.0,coldboxsoprado_sopradora,2025-10-03 05:36:00,2025-10-03,2025-10-04,A,8,2025-10-03 05:28:00,14,
146847,2.0,2736.0,coldboxsoprado_sopradora,2025-10-03 05:44:00,2025-10-03,2025-10-04,A,8,2025-10-03 05:36:00,14,
146816,1.0,2707.0,coldboxsoprado_sopradora,2025-10-03 06:04:00,2025-10-03,2025-10-04,A,10,2025-10-03 05:54:00,14,
146835,1.0,2715.0,coldboxsoprado_sopradora,2025-10-03 06:14:00,2025-10-03,2025-10-04,A,10,2025-10-03 06:04:00,14,
146816,2.0,2708.0,coldboxsoprado_sopradora,2025-10-03 06:44:00,2025-10-03,2025-10-04,A,20,2025-10-03 06:24:00,14,
146816,3.0,2709.0,coldboxsoprado_sopradora,2025-10-03 07:04:00,2025-10-03,2025-10-04,A,20,2025-10-03 06:44:00,14,
146835,2.0,2708.0,coldboxsoprado_sopradora,2025-10-03 07:24:00,2025-10-03,2025-10-04,A,20,2025-10-03 07:04:00,14,
146835,3.0,2709.0,coldboxsoprado_sopradora,2025-10-03 07:54:00,2025-10-03,2025-10-04,A,30,2025-10-03 07:24:00,14,
146842,1.0,2735.0,coldboxsoprado_sopradora,2025-10-03 08:29:00,2025-10-03,2025-10-04,B,5,2025-10-03 08:24:00,14,
146847,1.0,2735.0,coldboxsoprado_sopradora,2025-10-03 08:44:00,2025-10-03,2025-10-04,B,15,2025-10-03 08:29:00,14,
