"id","_kf_producao","datafusao","ordenacao","_kf_fichatecnica","caixa","_kf_macho","processo","recurso","areia","peso","qtd_machos","qtd_machos_por","figuras","qtd_replicas","qtd_op","qtd_realizada","qtd_pendente","qtd_moldes","tempo_ciclo","tempo_total","not_before_date","deadline","datahoraprocess","_kf_statusintegration","statusintegrationid","status_create_date","dt"
"31022","148621","2025-11-13","9","152","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","48","0","1","1","1","1","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31023","148645","2025-11-13","9","3313","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","48","0","1","1","1","1","2025-11-07","2025-11-11","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31024","148646","2025-11-18","10","151","1","76","Cold Box Gasado","Cold Box Pequena","Silica","1","1","peça","2","2","320","0","160","80","3","200","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31025","148646","2025-11-18","10","151","2","77","Cold Box Gasado","Cold Box Pequena","Silica","1","1","peça","2","2","320","0","160","80","3","200","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31026","148646","2025-11-18","10","151","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","320","0","1","1","1","1","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31027","148660","2025-11-14","13","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31028","148661","2025-11-17","3","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31029","148661","2025-11-17","3","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31030","148661","2025-11-17","3","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31031","148661","2025-11-17","3","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31032","148662","2025-11-14","13","5202","1","2961","Pep Set","Chão","Silica","","1","peça","1","1","5","0","5","5","15","75","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31033","148663","2025-11-17","3","5202","1","2961","Pep Set","Chão","Silica","","1","peça","1","1","5","0","5","5","15","75","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31034","148663","2025-11-17","3","5202","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31035","148663","2025-11-17","3","5202","3","2219","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31036","148663","2025-11-17","3","5202","4","2220","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31037","148664","2025-11-18","8","5202","1","2961","Pep Set","Chão","Silica","","1","peça","1","1","5","0","5","5","15","75","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31038","148664","2025-11-18","8","5202","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31039","148664","2025-11-18","8","5202","3","2219","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31040","148664","2025-11-18","8","5202","4","2220","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31041","148665","2025-11-18","8","5201","1","2962","Pep Set","Chão","Silica","319","1","peça","1","1","5","0","5","5","15","75","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31042","148665","2025-11-18","8","5201","2","2218","Pep Set","Carrossel","Silica","4","1","peça","1","1","5","0","5","5","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31043","148665","2025-11-18","8","5201","3","2368","Pep Set","Carrossel","Silica","2","1","peça","1","1","5","0","5","5","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31044","148665","2025-11-18","8","5201","4","2369","Pep Set","Carrossel","Silica","1","1","peça","1","1","5","0","5","5","1","6","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31045","148696","2025-11-19","9","948","1","1211","Pep Set","Chão","Silica","23","1","peça","1","1","13","0","13","13","15","195","2025-11-13","2025-11-17","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31046","148712","2025-11-12","7","4813","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","2","0","1","1","1","1","2025-11-06","2025-11-10","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31047","148713","2025-11-12","7","4381","30","2926","Pep Set","Carrossel","Silica","","1","Lote","1","1","24","0","1","1","1","1","2025-11-06","2025-11-10","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31048","148715","2025-11-14","14","3345","1","1948","Pep Set","Vibrado","Silica","106","1","peça","1","1","6","0","6","6","28","168","2025-11-10","2025-11-12","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31049","148726","2025-11-17","13","220","1","137","Pep Set","Chão","Silica","4","1","peça","1","2","16","0","16","16","15","240","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31050","148731","2025-11-17","13","4587","1","347","Cold Box Gasado","Cold Box Pequena","Silica areia nova","1","2","peça","1","2","12","0","24","24","3","60","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31051","148731","2025-11-17","13","4587","2","348","Cold Box Gasado","Cold Box Pequena","Silica areia nova","0","2","peça","4","2","12","0","24","6","3","15","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31052","148731","2025-11-17","13","4587","27","2923","Cold Box Gasado","Cold Box Pequena","Silica","8","0","peça","2","1","12","0","2","1","3","3","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31053","148732","2025-11-18","12","283","1","189","Pep Set","Chão","Silica areia nova","80","1","peça","1","1","4","0","4","4","15","60","2025-11-12","2025-11-14","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31054","148741","2025-11-17","5","4822","1","2612","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","4","0","8","1","1","2","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31055","148741","2025-11-17","5","4822","2","2574","Cold Box Soprado","Sopradora","Silica","0","2","peça","6","1","4","0","8","1","1","2","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31056","148742","2025-11-17","10","4823","1","2575","Cold Box Soprado","Sopradora","Silica","1","2","peça","2","1","2","0","4","2","1","3","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31057","148742","2025-11-17","10","4823","2","2576","Cold Box Soprado","Sopradora","Silica","1","1","peça","1","1","2","0","2","2","1","3","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
"31058","148742","2025-11-17","10","4823","3","2577","Cold Box Soprado","Sopradora","Silica","1","2","peça","4","1","2","0","4","1","1","1","2025-11-11","2025-11-13","10/11/2025 23:02:03","68","68","2025-11-10 23:02:03.000","2025-11-10"
