_kp_producao,dataFusao,ordenacao,_kp_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde),Tempo Total (minutos),not_before_date,deadline
145646,8/29/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145646,8/29/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145665,8/29/2025,1,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145665,8/29/2025,1,4690,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/25/2025,8/27/2025
145665,8/29/2025,1,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145665,8/29/2025,1,4690,4,385,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145665,8/29/2025,1,4690,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145647,8/29/2025,2,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145647,8/29/2025,2,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/25/2025,8/27/2025
145647,8/29/2025,2,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145647,8/29/2025,2,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145647,8/29/2025,2,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145666,8/29/2025,2,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145666,8/29/2025,2,4690,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/25/2025,8/27/2025
145666,8/29/2025,2,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145666,8/29/2025,2,4690,4,385,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145666,8/29/2025,2,4690,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145817,8/29/2025,3,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145817,8/29/2025,3,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/25/2025,8/27/2025
145817,8/29/2025,3,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145817,8/29/2025,3,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145817,8/29/2025,3,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145850,8/29/2025,3,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145850,8/29/2025,3,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/25/2025,8/27/2025
145850,8/29/2025,3,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145850,8/29/2025,3,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145850,8/29/2025,3,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145718,8/29/2025,4,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/25/2025,8/27/2025
145719,8/29/2025,5,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145741,8/29/2025,6,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,8/25/2025,8/27/2025
145741,8/29/2025,6,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,8/25/2025,8/27/2025
145741,8/29/2025,6,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,8/25/2025,8/27/2025
145257,8/29/2025,7,946,1,102,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/25/2025,8/27/2025
145257,8/29/2025,7,946,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145257,8/29/2025,7,946,3,104,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145257,8/29/2025,7,946,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/25/2025,8/27/2025
145923,8/29/2025,8,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145923,8/29/2025,8,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145923,8/29/2025,8,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145923,8/29/2025,8,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145283,8/29/2025,9,944,1,99,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/25/2025,8/27/2025
145283,8/29/2025,9,944,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145283,8/29/2025,9,944,3,101,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145283,8/29/2025,9,944,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/25/2025,8/27/2025
145762,8/29/2025,10,945,1,90,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145762,8/29/2025,10,945,2,91,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145762,8/29/2025,10,945,3,92,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145762,8/29/2025,10,945,4,93,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,1,828,Pep Set,Chão,Silica,20,"  1,00 ",peça,1,2,12,0,12,  12 ,  15 ,  180 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,2,829,Pep Set,Carrossel,Silica,"27,4","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,3,830,Pep Set,Carrossel,Silica,"6,4","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,4,831,Pep Set,Carrossel,Silica,"6,1","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,5,839,Pep Set,Carrossel,Silica,"1,45","  1,00 ",peça,1,2,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/25/2025,8/27/2025
145773,8/29/2025,11,4054,7,834,Cold Box Soprado,Sopradora,Silica,"1,36","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,1,835,Pep Set,Chão,Silica,20,"  1,00 ",peça,1,2,12,0,12,  12 ,  15 ,  180 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,2,836,Pep Set,Carrossel,Silica,27,"  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,3,837,Pep Set,Carrossel,Silica,"6,4","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,4,838,Pep Set,Carrossel,Silica,"6,1","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,5,839,Pep Set,Carrossel,Silica,"1,45","  1,00 ",peça,1,2,12,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/25/2025,8/27/2025
145787,8/29/2025,12,4073,7,841,Cold Box Soprado,Sopradora,Silica,"1,36","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,1,2562,Pep Set,Carrossel,Silica,4,"  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,2,2563,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,3,2564,Pep Set,Carrossel,Silica,"12,9","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,4,2565,Pep Set,Vibrado,Silica,"67,7","  1,00 ",peça,1,1,6,0,6,  6 ,  28 ,  168 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,5,2566,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,6,2567,Pep Set,Carrossel,Silica,"12,8","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,7,2568,Pep Set,Carrossel,Silica,"8,9","  2,00 ",peça,1,1,6,0,12,  12 ,  1 ,  15 ,8/25/2025,8/27/2025
145796,8/29/2025,13,4621,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  3,00 ",peça,3,1,6,0,18,  6 ,  1 ,  9 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,1,2667,Pep Set,Carrossel,Silica,24,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,2,2668,Pep Set,Carrossel,Silica,"31,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,3,2669,Pep Set,Carrossel,Silica,23,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,4,2670,Pep Set,Carrossel,Silica,11,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,5,2671,Pep Set,Carrossel,Silica,"9,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,6,2672,Pep Set,Carrossel,Silica,"9,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,7,2673,Pep Set,Carrossel,Silica,4,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/25/2025,8/27/2025
146557,8/29/2025,14,4758,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,14,0,21,  7 ,  1 ,  10 ,8/25/2025,8/27/2025
145959,8/29/2025,15,1008,1,668,Pep Set,Chão,Silica,56,"  1,00 ",peça,1,1,7,0,7,  7 ,  15 ,  105 ,8/25/2025,8/27/2025
145959,8/29/2025,15,1008,2,669,Pep Set,Carrossel,Silica,"61,5","  1,00 ",peça,1,1,7,0,7,  7 ,  1 ,  9 ,8/25/2025,8/27/2025
145959,8/29/2025,15,1008,3,670,Pep Set,Carrossel,Silica,"60,5","  1,00 ",peça,1,1,7,0,7,  7 ,  1 ,  9 ,8/25/2025,8/27/2025
145444,8/29/2025,16,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica,"7,5","  1,00 ",peça,1,1,32,0,32,  32 ,  3 ,  80 ,8/25/2025,8/27/2025
145444,8/29/2025,16,4845,2,2880,Pep Set,Carrossel,Silica,"6,5","  1,00 ",peça,1,1,32,0,32,  32 ,  1 ,  40 ,8/25/2025,8/27/2025
145444,8/29/2025,16,4845,3,2881,Pep Set,Carrossel,Silica,"6,8","  1,00 ",peça,1,1,32,0,32,  32 ,  1 ,  40 ,8/25/2025,8/27/2025
146097,8/29/2025,17,4193,1,2192,Cold Box Gasado,Cold Box Pequena,Silica,"5,34","  1,00 ",peça,1,2,36,0,36,  36 ,  3 ,  90 ,8/25/2025,8/27/2025
146097,8/29/2025,17,4193,2,2320,Cold Box Gasado,Cold Box Pequena,Silica,"1,879","  1,00 ",peça,1,2,36,0,36,  36 ,  3 ,  90 ,8/25/2025,8/27/2025
145681,8/29/2025,18,4823,1,2575,Cold Box Soprado,Sopradora,Silica,"1,04","  2,00 ",peça,2,1,10,0,20,  10 ,  1 ,  14 ,8/25/2025,8/27/2025
145681,8/29/2025,18,4823,2,2576,Cold Box Soprado,Sopradora,Silica,"0,7","  1,00 ",peça,1,1,10,0,10,  10 ,  1 ,  14 ,8/25/2025,8/27/2025
145681,8/29/2025,18,4823,3,2577,Cold Box Soprado,Sopradora,Silica,"1,148","  2,00 ",peça,4,1,10,0,20,  5 ,  1 ,  7 ,8/25/2025,8/27/2025
145541,8/29/2025,19,4538,30,2926,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,320,0,1,  1 ,  1 ,  1 ,8/25/2025,8/27/2025
145284,8/29/2025,21,944,1,99,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/25/2025,8/27/2025
145284,8/29/2025,21,944,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145284,8/29/2025,21,944,3,101,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/25/2025,8/27/2025
145284,8/29/2025,21,944,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/25/2025,8/27/2025
145818,9/1/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145818,9/1/2025,1,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/26/2025,8/28/2025
145818,9/1/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145818,9/1/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145818,9/1/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145871,9/1/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145871,9/1/2025,1,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/26/2025,8/28/2025
145871,9/1/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145871,9/1/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145871,9/1/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/26/2025,8/28/2025
145720,9/1/2025,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
144185,9/1/2025,3,152,30,2926,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,144,0,1,  1 ,  1 ,  1 ,8/26/2025,8/28/2025
145742,9/1/2025,4,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,8/26/2025,8/28/2025
145742,9/1/2025,4,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,8/26/2025,8/28/2025
145742,9/1/2025,4,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,8/26/2025,8/28/2025
145819,9/1/2025,5,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145819,9/1/2025,5,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/26/2025,8/28/2025
145819,9/1/2025,5,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145819,9/1/2025,5,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145819,9/1/2025,5,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145872,9/1/2025,5,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145872,9/1/2025,5,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/26/2025,8/28/2025
145872,9/1/2025,5,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/26/2025,8/28/2025
145872,9/1/2025,5,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145872,9/1/2025,5,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/26/2025,8/28/2025
145721,9/1/2025,6,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/26/2025,8/28/2025
