_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos) , NOT BEFORE DATE , DEADLINE 
145717,9/1/2025,2,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/26/2025,8/28/2025
145717,9/1/2025,2,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/26/2025,8/28/2025
145717,9/1/2025,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,8/26/2025,8/28/2025
145741,9/1/2025,3,4755,1,116,Pep Set,Chão,Silica, 13 , 1 ,peça,1,2,20,0, 20 , 20 , 15 , 300 ,8/26/2025,8/28/2025
145741,9/1/2025,3,4755,2,117,Cold Box Soprado,Sopradora,Silica, 6 , 1 ,peça,2,1,20,0, 20 , 10 , 1 , 14 ,8/26/2025,8/28/2025
145741,9/1/2025,3,4755,3,2514,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,4,1,20,0, 20 , 5 , 1 , 7 ,8/26/2025,8/28/2025
145818,9/1/2025,4,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/26/2025,8/28/2025
145818,9/1/2025,4,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/26/2025,8/28/2025
145818,9/1/2025,4,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/26/2025,8/28/2025
145818,9/1/2025,4,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/26/2025,8/28/2025
145818,9/1/2025,4,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/26/2025,8/28/2025
145871,9/1/2025,4,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/26/2025,8/28/2025
145871,9/1/2025,4,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/26/2025,8/28/2025
145871,9/1/2025,4,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/26/2025,8/28/2025
145871,9/1/2025,4,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,8/26/2025,8/28/2025
145871,9/1/2025,4,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/26/2025,8/28/2025
145258,9/1/2025,5,946,1,102,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,8/26/2025,8/28/2025
145258,9/1/2025,5,946,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/26/2025,8/28/2025
145258,9/1/2025,5,946,3,104,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,8/26/2025,8/28/2025
145258,9/1/2025,5,946,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,16,0, 24 , 8 , 1 , 11 ,8/26/2025,8/28/2025
145819,9/1/2025,6,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/26/2025,8/28/2025
145819,9/1/2025,6,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/26/2025,8/28/2025
145819,9/1/2025,6,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/26/2025,8/28/2025
145819,9/1/2025,6,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/26/2025,8/28/2025
145819,9/1/2025,6,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/26/2025,8/28/2025
145872,9/1/2025,6,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/26/2025,8/28/2025
145872,9/1/2025,6,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/26/2025,8/28/2025
145872,9/1/2025,6,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/26/2025,8/28/2025
145872,9/1/2025,6,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/26/2025,8/28/2025
145872,9/1/2025,6,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,1,835,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,2,836,Pep Set,Carrossel,Silica, 27 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,3,837,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,4,838,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/26/2025,8/28/2025
145785,9/1/2025,7,4073,7,841,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,3,2692,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 6 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,6,2695,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/26/2025,8/28/2025
145718,9/1/2025,8,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,8/26/2025,8/28/2025
145923,9/1/2025,9,947,1,87,Pep Set,Carrossel,Silica,22.3, 1.00 ,peça,1,2,20,0,20, 20 , 1 , 25 ,8/26/2025,8/28/2025
145923,9/1/2025,9,947,2,88,Pep Set,Carrossel,Silica, 16 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/26/2025,8/28/2025
145923,9/1/2025,9,947,3,89,Pep Set,Carrossel,Silica,8.57, 1.00 ,peça,1,2,20,0,20, 20 , 1 , 25 ,8/26/2025,8/28/2025
145923,9/1/2025,9,947,4,94,Pep Set,Carrossel,Silica, 5 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,1,99,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,3,101,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/26/2025,8/28/2025
145285,9/1/2025,10,944,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,16,0, 24 , 8 , 1 , 11 ,8/26/2025,8/28/2025
146612,9/1/2025,11,4534,23,2907,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 0 ,peça,2,1,50,0, 10 , 5 , 3 , 13 ,8/26/2025,8/28/2025
145960,9/1/2025,12,1008,1,668,Pep Set,Chão,Silica, 56 , 1 ,peça,1,1,7,0, 7 , 7 , 15 , 105 ,8/26/2025,8/28/2025
145960,9/1/2025,12,1008,2,669,Pep Set,Carrossel,Silica, 62 , 1 ,peça,1,1,7,0, 7 , 7 , 1 , 9 ,8/26/2025,8/28/2025
145960,9/1/2025,12,1008,3,670,Pep Set,Carrossel,Silica, 61 , 1 ,peça,1,1,7,0, 7 , 7 , 1 , 9 ,8/26/2025,8/28/2025
145954,9/1/2025,13,4823,1,2575,Cold Box Soprado,Sopradora,Silica,1.04, 2.00 ,peça,2,1,10,0,20, 10 , 1 , 14 ,8/26/2025,8/28/2025
145954,9/1/2025,13,4823,2,2576,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,1,1,10,0, 10 , 10 , 1 , 14 ,8/26/2025,8/28/2025
145954,9/1/2025,13,4823,3,2577,Cold Box Soprado,Sopradora,Silica,1.148, 2.00 ,peça,4,1,10,0,20, 5 , 1 , 7 ,8/26/2025,8/28/2025
146181,9/1/2025,14,3958,22,2906,Cold Box Gasado,Cold Box Pequena,Silica, 8 , 1 ,Molde,2,1,238,0, 17 , 9 , 3 , 21 ,8/26/2025,8/28/2025
146230,9/1/2025,15,2172,1,1293,Pep Set,Chão,Silica areia nova, 36 , 1 ,peça,1,1,5,0, 5 , 5 , 15 , 75 ,8/26/2025,8/28/2025
146230,9/1/2025,15,2172,2,1325,Pep Set,Chão,Silica areia nova, 33 , 1 ,peça,1,1,5,0, 5 , 5 , 15 , 75 ,8/26/2025,8/28/2025
146230,9/1/2025,15,2172,3,1326,Pep Set,Chão,Silica areia nova, 39 , 1 ,peça,1,1,5,0, 5 , 5 , 15 , 75 ,8/26/2025,8/28/2025
146230,9/1/2025,15,2172,4,1327,Pep Set,Chão,Silica areia nova, 13 , 1 ,peça,1,1,5,0, 5 , 5 , 15 , 75 ,8/26/2025,8/28/2025
146354,9/1/2025,15,4283,1,2379,Pep Set,Chão,Silica areia nova, 4 , 1 ,peça,1,1,16,0, 16 , 16 , 15 , 240 ,8/26/2025,8/28/2025
146354,9/1/2025,15,4283,29,2925,Pep Set,Carrossel,Silica,, 1 ,Lote,1,1,16,0, 1 , 1 , 1 , 1 ,8/26/2025,8/28/2025
146650,9/1/2025,15,4479,1,2504,Cold Box Gasado,Cold Box Pequena,Silica areia nova, 1 , 8 ,peça,2,2,1,0, 8 , 4 , 3 , 10 ,8/26/2025,8/28/2025
143534,9/1/2025,16,4668,1,2578,Cold Box Soprado,Sopradora,Silica, 7 , 1 ,peça,1,1,40,0, 40 , 40 , 1 , 57 ,8/26/2025,8/28/2025
143534,9/1/2025,16,4668,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,40,0, 30 , 10 , 1 , 14 ,8/26/2025,8/28/2025
143534,9/1/2025,16,4668,30,2926,Pep Set,Carrossel,Silica,, 1.00 ,Lote,1,1,40,0,1, 1 , 1 , 1 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,1,2675,Pep Set,Carrossel,Silica, 30 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,2,2676,Pep Set,Carrossel,Silica, 29 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,3,2677,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,4,2678,Pep Set,Carrossel,Silica, 14 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,5,2679,Pep Set,Carrossel,Silica, 15 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,6,2680,Pep Set,Carrossel,Silica, 13 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,7,2681,Pep Set,Carrossel,Silica, 13 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,8,2682,Pep Set,Carrossel,Silica,10.8, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,9,2683,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,10,2684,Pep Set,Carrossel,Silica,9.6, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,11,2685,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/26/2025,8/28/2025
144879,9/1/2025,17,4759,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 3 ,peça,3,1,6,0, 18 , 6 , 1 , 9 ,8/26/2025,8/28/2025
146329,9/1/2025,18,1605,1,912,Pep Set,Chão,Silica,67, 1.00 ,peça,1,1,2,0,2, 2 , 15 , 30 ,8/26/2025,8/28/2025
145771,9/1/2025,19,4054,1,828,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/26/2025,8/28/2025
145771,9/1/2025,19,4054,2,829,Pep Set,Carrossel,Silica, 27 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145771,9/1/2025,19,4054,3,830,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145771,9/1/2025,19,4054,4,831,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145771,9/1/2025,19,4054,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/26/2025,8/28/2025
145771,9/1/2025,19,4054,7,834,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/26/2025,8/28/2025
145820,9/2/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145820,9/2/2025,1,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/27/2025,8/29/2025
145820,9/2/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/27/2025,8/29/2025
145820,9/2/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145820,9/2/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145873,9/2/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145873,9/2/2025,1,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/27/2025,8/29/2025
145873,9/2/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/27/2025,8/29/2025
145873,9/2/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145873,9/2/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 6 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,7,2696,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/27/2025,8/29/2025
145719,9/2/2025,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12, 4 , 1 , 6 ,8/27/2025,8/29/2025
145742,9/2/2025,3,4755,1,116,Pep Set,Chão,Silica,12.5, 1.00 ,peça,1,2,20,0,20, 20 , 15 , 300 ,8/27/2025,8/29/2025
145742,9/2/2025,3,4755,2,117,Cold Box Soprado,Sopradora,Silica, 6 , 1 ,peça,2,1,20,0, 20 , 10 , 1 , 14 ,8/27/2025,8/29/2025
145742,9/2/2025,3,4755,3,2514,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,4,1,20,0, 20 , 5 , 1 , 7 ,8/27/2025,8/29/2025
145955,9/2/2025,4,4823,1,2575,Cold Box Soprado,Sopradora,Silica, 1 , 2 ,peça,2,1,10,0, 20 , 10 , 1 , 14 ,8/27/2025,8/29/2025
145955,9/2/2025,4,4823,2,2576,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,1,1,10,0, 10 , 10 , 1 , 14 ,8/27/2025,8/29/2025
145955,9/2/2025,4,4823,3,2577,Cold Box Soprado,Sopradora,Silica,1.148, 2.00 ,peça,4,1,10,0,20, 5 , 1 , 7 ,8/27/2025,8/29/2025
145821,9/2/2025,5,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145821,9/2/2025,5,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/27/2025,8/29/2025
145821,9/2/2025,5,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145821,9/2/2025,5,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145821,9/2/2025,5,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145874,9/2/2025,5,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145874,9/2/2025,5,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/27/2025,8/29/2025
145874,9/2/2025,5,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145874,9/2/2025,5,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,8/27/2025,8/29/2025
145874,9/2/2025,5,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,1,2667,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,2,2668,Pep Set,Carrossel,Silica, 32 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,3,2669,Pep Set,Carrossel,Silica, 23 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,4,2670,Pep Set,Carrossel,Silica,11, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,5,2671,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,6,2672,Pep Set,Carrossel,Silica,9.5, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,7,2673,Pep Set,Carrossel,Silica,4, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,8/27/2025,8/29/2025
146197,9/2/2025,6,4758,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,14,0, 21 , 7 , 1 , 10 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,1,835,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,2,836,Pep Set,Carrossel,Silica, 27 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,3,837,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,4,838,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/27/2025,8/29/2025
145786,9/2/2025,7,4073,7,841,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,3,2692,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 6 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,5,2694,Pep Set,Vibrado,Silica,76.5, 1.00 ,peça,1,2,8,0,8, 8 , 28 , 224 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,7,2696,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/27/2025,8/29/2025
145720,9/2/2025,9,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,8/27/2025,8/29/2025
145822,9/2/2025,10,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145822,9/2/2025,10,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/27/2025,8/29/2025
