id,_kf_producao,dataFusao,ordenacao,_kf_FichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,dataHoraProcess,_kf_statusIntegration,StatusIntegrationId,status_create_date,dt,maquina,not_sequence,inicio,fim
30731,148507,2025-11-17,6,4823,3,2577,coldboxsoprado,sopradora,Silica,1,2,peça,4,1,10,0,20,5,1,7,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 06:08:00,2025-11-11 06:13:00
30533,146778,2025-11-17,11,4396,1,2302,coldboxsoprado,sopradora,Silica,11,1,peça,1,1,48,0,48,48,1,68,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 06:43:00,2025-11-11 07:31:00
30568,146999,2025-11-17,12,4689,2,114,coldboxsoprado,sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 07:31:00,2025-11-11 07:35:00
30570,146999,2025-11-17,12,4689,20,2629,coldboxsoprado,sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 07:35:00,2025-11-11 07:37:00
30600,147045,2025-11-17,12,4690,2,114,coldboxsoprado,sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 07:37:00,2025-11-11 07:41:00
30602,147045,2025-11-17,12,4690,4,385,coldboxsoprado,sopradora,Silica,1,1,peça,4,1,8,0,8,2,1,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 07:41:00,2025-11-11 07:43:00
30603,147045,2025-11-17,12,4690,20,2629,coldboxsoprado,sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 07:53:00,2025-11-11 07:55:00
30547,146968,2025-11-17,14,4292,1,1755,coldboxsoprado,sopradora,Silica,12,1,peça,1,1,72,0,72,72,1,102,2025-11-11,2025-11-13,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-11 09:45:00,2025-11-11 10:57:00
30572,147000,2025-11-18,1,4689,2,114,coldboxsoprado,sopradora,Silica,3,1,peça,2,1,8,0,8,4,1,6,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-12 04:00:00,2025-11-12 04:04:00
30574,147000,2025-11-18,1,4689,20,2629,coldboxsoprado,sopradora,Silica,2,1,peça,3,1,8,0,6,2,1,3,2025-11-12,2025-11-14,09/11/2025 23:02:02,67,67,2025-11-09 23:02:03.000000000,2025-11-09,coldboxsoprado_sopradora,True,2025-11-12 04:04:00,2025-11-12 04:06:00
