_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos), NOT BEFORE DATE, DEADLINE
145908,9/12/2025,4,3292,3,1909,Pep Set,Carrossel,Silica,2.13, 1.00 ,peça,1,1,16,0,16, 16 , 1 , 20 ,9/8/2025,9/10/2025
145909,9/12/2025,4,3294,1,1907,Cold Box Gasado,Cold Box Pequena,Silica,7.98, 1.00 ,peça,1,1,32,0,32, 32 , 3 , 80 ,9/8/2025,9/10/2025
145909,9/12/2025,4,3294,2,1896,Cold Box Gasado,Cold Box Pequena,Silica,2.25, 1.00 ,peça,1,1,32,0,32, 32 , 3 , 80 ,9/8/2025,9/10/2025
145909,9/12/2025,4,3294,3,1897,Cold Box Gasado,Cold Box Pequena,Silica,2.01, 1.00 ,peça,1,1,32,0,32, 32 , 3 , 80 ,9/8/2025,9/10/2025
146126,9/12/2025,5,4822,1,2612,Cold Box Soprado,Sopradora,Silica,0.192, 2.00 ,peça,6,1,12,0,24, 4 , 1 , 6 ,9/8/2025,9/10/2025
146126,9/12/2025,5,4822,2,2574,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,9/8/2025,9/10/2025
146659,9/12/2025,6,1861,22,2906,Cold Box Gasado,Cold Box Pequena,Silica, 8 , 0 ,peça,2,1,60,0, 5 , 3 , 3 , 6 ,9/8/2025,9/10/2025
146727,9/12/2025,6,313,25,2921,Cold Box Gasado,Cold Box Pequena,Silica, 8 , 1 ,Molde,2,1,182,0, 13 , 7 , 3 , 16 ,9/8/2025,9/10/2025
146093,9/12/2025,7,5155,1,2909,Pep Set,Carrossel,Silica, 5 , 1 ,Molde,1,1,216,0, 12 , 12 , 1 , 15 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 6 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,9/8/2025,9/10/2025
146114,9/12/2025,8,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,9/8/2025,9/10/2025
145839,9/12/2025,9,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145839,9/12/2025,9,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/8/2025,9/10/2025
145839,9/12/2025,9,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145839,9/12/2025,9,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,9/8/2025,9/10/2025
145839,9/12/2025,9,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,9/8/2025,9/10/2025
145892,9/12/2025,9,4690,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145892,9/12/2025,9,4690,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,9/8/2025,9/10/2025
145892,9/12/2025,9,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145892,9/12/2025,9,4690,4,385,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/8/2025,9/10/2025
145892,9/12/2025,9,4690,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/8/2025,9/10/2025
145448,9/12/2025,10,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica,7.5, 1.00 ,peça,1,1,32,0,32, 32 , 3 , 80 ,9/8/2025,9/10/2025
145448,9/12/2025,10,4845,2,2880,Pep Set,Carrossel,Silica,6.5, 1.00 ,peça,1,1,32,0,32, 32 , 1 , 40 ,9/8/2025,9/10/2025
145448,9/12/2025,10,4845,3,2881,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,9/8/2025,9/10/2025
146339,9/11/2025,10,1668,1,923,Pep Set,Chão,Cromita, 21 , 1 ,peça,1,1,2,0, 2 , 2 , 15 , 30 ,9/9/2025,9/10/2025
146756,9/11/2025,10,1668,1,923,Pep Set,Chão,Cromita, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,9/9/2025,9/10/2025
146559,9/12/2025,11,4758,1,2667,Pep Set,Carrossel,Silica,24, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,2,2668,Pep Set,Carrossel,Silica,31.5, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,3,2669,Pep Set,Carrossel,Silica,23, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,4,2670,Pep Set,Carrossel,Silica,11, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,5,2671,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,6,2672,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,7,2673,Pep Set,Carrossel,Silica,4, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,9/8/2025,9/10/2025
146559,9/12/2025,11,4758,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,14,0, 21 , 7 , 1 , 10 ,9/8/2025,9/10/2025
145840,9/12/2025,12,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145840,9/12/2025,12,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/8/2025,9/10/2025
145840,9/12/2025,12,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,9/8/2025,9/10/2025
145840,9/12/2025,12,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,9/8/2025,9/10/2025
145840,9/12/2025,12,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,9/8/2025,9/10/2025
145893,9/12/2025,12,4690,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145893,9/12/2025,12,4690,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/8/2025,9/10/2025
145893,9/12/2025,12,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/8/2025,9/10/2025
145893,9/12/2025,12,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,9/8/2025,9/10/2025
145893,9/12/2025,12,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,9/8/2025,9/10/2025
146323,9/11/2025,12,4999,3,2833,Pep Set,Chão,Cromita, 9 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,9/9/2025,9/10/2025
145742,9/12/2025,14,4755,1,116,Pep Set,Chão,Silica, 13 , 1 ,peça,1,2,20,0, 20 , 20 , 15 , 300 ,9/8/2025,9/10/2025
145742,9/12/2025,14,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.4, 1.00 ,peça,2,1,20,0,20, 10 , 1 , 14 ,9/8/2025,9/10/2025
145742,9/12/2025,14,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.46, 1.00 ,peça,4,1,20,0,20, 5 , 1 , 7 ,9/8/2025,9/10/2025
146262,9/12/2025,15,4193,1,2192,Cold Box Gasado,Cold Box Pequena,Silica, 5 , 1 ,peça,1,2,36,0, 36 , 36 , 3 , 90 ,9/8/2025,9/10/2025
146262,9/12/2025,15,4193,2,2320,Cold Box Gasado,Cold Box Pequena,Silica, 2 , 1 ,peça,1,2,36,0, 36 , 36 , 3 , 90 ,9/8/2025,9/10/2025
146082,9/12/2025,16,947,1,87,Pep Set,Carrossel,Silica,22.3, 1.00 ,peça,1,2,20,0,20, 20 , 1 , 25 ,9/8/2025,9/10/2025
146082,9/12/2025,16,947,2,88,Pep Set,Carrossel,Silica,16.1, 1.00 ,peça,1,2,20,0,20, 20 , 1 , 25 ,9/8/2025,9/10/2025
146082,9/12/2025,16,947,3,89,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,9/8/2025,9/10/2025
146082,9/12/2025,16,947,4,94,Pep Set,Carrossel,Silica, 5 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,9/8/2025,9/10/2025
