OP,caixa,_kf_macho,maquina,fim,not_before_date,deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
147212,3.0,670.0,pepset_carrossel,2025-10-20 05:20:00,2025-10-20,2025-10-20,,70,2025-10-20 04:10:00,41,
146446,4.0,94.0,pepset_carrossel,2025-10-20 08:40:00,2025-10-20,2025-10-20,,200,2025-10-20 05:20:00,41,
147214,3.0,670.0,pepset_carrossel,2025-10-20 10:35:00,2025-10-20,2025-10-22,,115,2025-10-20 08:40:00,41,
146447,4.0,94.0,pepset_carrossel,2025-10-20 14:01:00,2025-10-20,2025-10-20,,206,2025-10-20 10:35:00,41,
146448,4.0,94.0,pepset_carrossel,2025-10-20 17:21:00,2025-10-20,2025-10-21,,200,2025-10-20 14:01:00,41,
147109,4.0,94.0,pepset_carrossel,2025-10-20 21:26:00,2025-10-20,2025-10-22,,245,2025-10-20 17:21:00,41,
146691,30.0,2926.0,pepset_carrossel,2025-10-20 04:10:00,2025-10-20,2025-10-20,,10,2025-10-20 04:00:00,41,
147099,30.0,2926.0,pepset_carrossel,2025-10-20 04:20:00,2025-10-20,2025-10-20,,10,2025-10-20 04:10:00,41,
147289,30.0,2926.0,pepset_carrossel,2025-10-20 04:30:00,2025-10-20,2025-10-20,,10,2025-10-20 04:20:00,41,
147298,30.0,2926.0,pepset_carrossel,2025-10-20 04:40:00,2025-10-20,2025-10-20,,10,2025-10-20 04:30:00,41,
147331,30.0,2926.0,pepset_carrossel,2025-10-20 04:50:00,2025-10-20,2025-10-20,,10,2025-10-20 04:40:00,41,
148406,3.0,2219.0,pepset_carrossel,2025-10-20 05:00:00,2025-10-20,2025-10-20,,10,2025-10-20 04:50:00,41,
148407,4.0,2369.0,pepset_carrossel,2025-10-20 05:10:00,2025-10-20,2025-10-20,,10,2025-10-20 05:00:00,41,
146364,2.0,91.0,pepset_carrossel,2025-10-20 08:30:00,2025-10-20,2025-10-20,,200,2025-10-20 05:10:00,41,
146782,30.0,2926.0,pepset_carrossel,2025-10-20 08:40:00,2025-10-20,2025-10-20,,10,2025-10-20 08:30:00,41,
146783,30.0,2926.0,pepset_carrossel,2025-10-20 08:50:00,2025-10-20,2025-10-21,,10,2025-10-20 08:40:00,41,
146952,30.0,2926.0,pepset_carrossel,2025-10-20 09:00:00,2025-10-20,2025-10-21,,10,2025-10-20 08:50:00,41,
146953,30.0,2926.0,pepset_carrossel,2025-10-20 09:55:00,2025-10-20,2025-10-22,,10,2025-10-20 09:45:00,41,
147098,30.0,2926.0,pepset_carrossel,2025-10-20 10:05:00,2025-10-20,2025-10-22,,10,2025-10-20 09:55:00,41,
147102,30.0,2926.0,pepset_carrossel,2025-10-20 10:15:00,2025-10-20,2025-10-22,,10,2025-10-20 10:05:00,41,
147312,30.0,2926.0,pepset_carrossel,2025-10-20 10:25:00,2025-10-20,2025-10-22,,10,2025-10-20 10:15:00,41,
148395,30.0,2926.0,pepset_carrossel,2025-10-20 10:35:00,2025-10-20,2025-10-20,,10,2025-10-20 10:25:00,41,
146087,9.0,2683.0,pepset_carrossel,2025-10-20 11:35:00,2025-10-20,2025-10-20,,60,2025-10-20 10:35:00,41,
146365,2.0,91.0,pepset_carrossel,2025-10-20 13:15:00,2025-10-20,2025-10-20,,100,2025-10-20 11:35:00,41,
146366,2.0,91.0,pepset_carrossel,2025-10-20 16:41:00,2025-10-20,2025-10-21,,206,2025-10-20 13:15:00,41,
145791,4.0,838.0,pepset_carrossel,2025-10-20 19:26:00,2025-10-20,2025-10-21,,165,2025-10-20 16:41:00,41,
146520,5.0,2566.0,pepset_carrossel,2025-10-20 21:26:00,2025-10-20,2025-10-20,,120,2025-10-20 19:26:00,41,
148397,1.0,87.0,pepset_carrossel,2025-10-20 04:40:00,2025-10-20,2025-10-20,,40,2025-10-20 04:00:00,41,
146445,1.0,87.0,pepset_carrossel,2025-10-20 05:50:00,2025-10-20,2025-10-20,,70,2025-10-20 04:40:00,41,
146446,1.0,87.0,pepset_carrossel,2025-10-20 09:55:00,2025-10-20,2025-10-20,,245,2025-10-20 05:50:00,41,
147331,5.0,2865.0,pepset_carrossel,2025-10-20 10:55:00,2025-10-20,2025-10-20,,60,2025-10-20 09:55:00,41,
146087,1.0,2675.0,pepset_carrossel,2025-10-20 11:55:00,2025-10-20,2025-10-20,,60,2025-10-20 10:55:00,41,
146520,1.0,2562.0,pepset_carrossel,2025-10-20 14:01:00,2025-10-20,2025-10-20,,126,2025-10-20 11:55:00,41,
146447,1.0,87.0,pepset_carrossel,2025-10-20 17:21:00,2025-10-20,2025-10-20,,200,2025-10-20 14:01:00,41,
146448,1.0,87.0,pepset_carrossel,2025-10-20 21:26:00,2025-10-20,2025-10-21,,245,2025-10-20 17:21:00,41,
146691,3.0,2782.0,pepset_carrossel,2025-10-20 04:40:00,2025-10-20,2025-10-20,,40,2025-10-20 04:00:00,41,
146365,3.0,92.0,pepset_carrossel,2025-10-20 05:30:00,2025-10-20,2025-10-20,,50,2025-10-20 04:40:00,41,
146366,3.0,92.0,pepset_carrossel,2025-10-20 08:50:00,2025-10-20,2025-10-21,,200,2025-10-20 05:30:00,41,
146087,8.0,2682.0,pepset_carrossel,2025-10-20 10:35:00,2025-10-20,2025-10-20,,105,2025-10-20 08:50:00,41,
146492,6.0,2695.0,pepset_carrossel,2025-10-20 11:55:00,2025-10-20,2025-10-20,,80,2025-10-20 10:35:00,41,
146493,6.0,2695.0,pepset_carrossel,2025-10-20 13:15:00,2025-10-20,2025-10-20,,80,2025-10-20 11:55:00,41,
146494,6.0,2695.0,pepset_carrossel,2025-10-20 14:41:00,2025-10-20,2025-10-21,,86,2025-10-20 13:15:00,41,
147057,6.0,2695.0,pepset_carrossel,2025-10-20 16:01:00,2025-10-20,2025-10-21,,80,2025-10-20 14:41:00,41,
147058,6.0,2695.0,pepset_carrossel,2025-10-20 17:21:00,2025-10-20,2025-10-22,,80,2025-10-20 16:01:00,41,
147059,6.0,2695.0,pepset_carrossel,2025-10-20 19:26:00,2025-10-20,2025-10-22,,125,2025-10-20 17:21:00,41,
146520,7.0,2568.0,pepset_carrossel,2025-10-20 21:26:00,2025-10-20,2025-10-20,,120,2025-10-20 19:26:00,41,
146691,6.0,2873.0,pepset_carrossel,2025-10-20 04:40:00,2025-10-20,2025-10-20,,40,2025-10-20 04:00:00,41,
147331,4.0,2864.0,pepset_carrossel,2025-10-20 05:40:00,2025-10-20,2025-10-20,,60,2025-10-20 04:40:00,41,
146087,4.0,2678.0,pepset_carrossel,2025-10-20 06:40:00,2025-10-20,2025-10-20,,60,2025-10-20 05:40:00,41,
146087,6.0,2680.0,pepset_carrossel,2025-10-20 07:40:00,2025-10-20,2025-10-20,,60,2025-10-20 06:40:00,41,
146492,9.0,2698.0,pepset_carrossel,2025-10-20 09:00:00,2025-10-20,2025-10-20,,80,2025-10-20 07:40:00,41,
146493,9.0,2698.0,pepset_carrossel,2025-10-20 11:05:00,2025-10-20,2025-10-20,,80,2025-10-20 09:45:00,41,
146494,9.0,2698.0,pepset_carrossel,2025-10-20 12:25:00,2025-10-20,2025-10-21,,80,2025-10-20 11:05:00,41,
147057,9.0,2698.0,pepset_carrossel,2025-10-20 13:51:00,2025-10-20,2025-10-21,,86,2025-10-20 12:25:00,41,
147058,9.0,2698.0,pepset_carrossel,2025-10-20 15:11:00,2025-10-20,2025-10-22,,80,2025-10-20 13:51:00,41,
147059,9.0,2698.0,pepset_carrossel,2025-10-20 16:31:00,2025-10-20,2025-10-22,,80,2025-10-20 15:11:00,41,
145791,5.0,839.0,pepset_carrossel,2025-10-20 19:16:00,2025-10-20,2025-10-21,,165,2025-10-20 16:31:00,41,
146520,6.0,2567.0,pepset_carrossel,2025-10-20 21:16:00,2025-10-20,2025-10-20,,120,2025-10-20 19:16:00,41,
148406,4.0,2220.0,pepset_carrossel,2025-10-20 04:10:00,2025-10-20,2025-10-20,,10,2025-10-20 04:00:00,41,
146364,1.0,90.0,pepset_carrossel,2025-10-20 07:30:00,2025-10-20,2025-10-20,,200,2025-10-20 04:10:00,41,
146087,2.0,2676.0,pepset_carrossel,2025-10-20 08:30:00,2025-10-20,2025-10-20,,60,2025-10-20 07:30:00,41,
146087,7.0,2681.0,pepset_carrossel,2025-10-20 10:15:00,2025-10-20,2025-10-20,,105,2025-10-20 08:30:00,41,
146087,10.0,2684.0,pepset_carrossel,2025-10-20 11:15:00,2025-10-20,2025-10-20,,60,2025-10-20 10:15:00,41,
146516,1.0,2919.0,pepset_carrossel,2025-10-20 14:01:00,2025-10-20,2025-10-22,,166,2025-10-20 11:15:00,41,
146365,1.0,90.0,pepset_carrossel,2025-10-20 17:21:00,2025-10-20,2025-10-20,,200,2025-10-20 14:01:00,41,
146366,1.0,90.0,pepset_carrossel,2025-10-20 21:26:00,2025-10-20,2025-10-21,,245,2025-10-20 17:21:00,41,
147212,2.0,669.0,pepset_carrossel,2025-10-20 05:10:00,2025-10-20,2025-10-20,,70,2025-10-20 04:00:00,41,
146446,3.0,89.0,pepset_carrossel,2025-10-20 08:30:00,2025-10-20,2025-10-20,,200,2025-10-20 05:10:00,41,
147214,2.0,669.0,pepset_carrossel,2025-10-20 10:25:00,2025-10-20,2025-10-22,,115,2025-10-20 08:30:00,41,
146447,3.0,89.0,pepset_carrossel,2025-10-20 13:51:00,2025-10-20,2025-10-20,,206,2025-10-20 10:25:00,41,
146448,3.0,89.0,pepset_carrossel,2025-10-20 17:11:00,2025-10-20,2025-10-21,,200,2025-10-20 13:51:00,41,
147109,3.0,89.0,pepset_carrossel,2025-10-20 21:16:00,2025-10-20,2025-10-22,,245,2025-10-20 17:11:00,41,
146087,3.0,2677.0,pepset_carrossel,2025-10-20 05:00:00,2025-10-20,2025-10-20,,60,2025-10-20 04:00:00,41,
146087,5.0,2679.0,pepset_carrossel,2025-10-20 06:00:00,2025-10-20,2025-10-20,,60,2025-10-20 05:00:00,41,
146492,7.0,2696.0,pepset_carrossel,2025-10-20 07:20:00,2025-10-20,2025-10-20,,80,2025-10-20 06:00:00,41,
146493,7.0,2696.0,pepset_carrossel,2025-10-20 08:40:00,2025-10-20,2025-10-20,,80,2025-10-20 07:20:00,41,
146494,7.0,2696.0,pepset_carrossel,2025-10-20 10:45:00,2025-10-20,2025-10-21,,125,2025-10-20 08:40:00,41,
147057,7.0,2696.0,pepset_carrossel,2025-10-20 12:05:00,2025-10-20,2025-10-21,,80,2025-10-20 10:45:00,41,
147058,7.0,2696.0,pepset_carrossel,2025-10-20 13:31:00,2025-10-20,2025-10-22,,86,2025-10-20 12:05:00,41,
147059,7.0,2696.0,pepset_carrossel,2025-10-20 14:51:00,2025-10-20,2025-10-22,,80,2025-10-20 13:31:00,41,
146365,4.0,93.0,pepset_carrossel,2025-10-20 17:21:00,2025-10-20,2025-10-20,,150,2025-10-20 14:51:00,41,
146366,4.0,93.0,pepset_carrossel,2025-10-20 21:26:00,2025-10-20,2025-10-21,,245,2025-10-20 17:21:00,41,
148406,2.0,2218.0,pepset_carrossel,2025-10-20 04:10:00,2025-10-20,2025-10-20,,10,2025-10-20 04:00:00,41,
148407,2.0,2218.0,pepset_carrossel,2025-10-20 04:20:00,2025-10-20,2025-10-20,,10,2025-10-20 04:10:00,41,
146446,2.0,88.0,pepset_carrossel,2025-10-20 07:40:00,2025-10-20,2025-10-20,,200,2025-10-20 04:20:00,41,
145791,2.0,836.0,pepset_carrossel,2025-10-20 10:25:00,2025-10-20,2025-10-21,,165,2025-10-20 07:40:00,41,
146447,2.0,88.0,pepset_carrossel,2025-10-20 13:51:00,2025-10-20,2025-10-20,,206,2025-10-20 10:25:00,41,
146448,2.0,88.0,pepset_carrossel,2025-10-20 17:11:00,2025-10-20,2025-10-21,,200,2025-10-20 13:51:00,41,
147109,2.0,88.0,pepset_carrossel,2025-10-20 21:16:00,2025-10-20,2025-10-22,,245,2025-10-20 17:11:00,41,
146691,5.0,2784.0,pepset_carrossel,2025-10-20 04:40:00,2025-10-20,2025-10-20,,40,2025-10-20 04:00:00,41,
146087,11.0,2685.0,pepset_carrossel,2025-10-20 05:40:00,2025-10-20,2025-10-20,,60,2025-10-20 04:40:00,41,
146492,8.0,2697.0,pepset_carrossel,2025-10-20 07:00:00,2025-10-20,2025-10-20,,80,2025-10-20 05:40:00,41,
146493,8.0,2697.0,pepset_carrossel,2025-10-20 08:20:00,2025-10-20,2025-10-20,,80,2025-10-20 07:00:00,41,
146494,8.0,2697.0,pepset_carrossel,2025-10-20 10:25:00,2025-10-20,2025-10-21,,125,2025-10-20 08:20:00,41,
147057,8.0,2697.0,pepset_carrossel,2025-10-20 11:45:00,2025-10-20,2025-10-21,,80,2025-10-20 10:25:00,41,
147058,8.0,2697.0,pepset_carrossel,2025-10-20 13:05:00,2025-10-20,2025-10-22,,80,2025-10-20 11:45:00,41,
147059,8.0,2697.0,pepset_carrossel,2025-10-20 14:31:00,2025-10-20,2025-10-22,,86,2025-10-20 13:05:00,41,
145791,3.0,837.0,pepset_carrossel,2025-10-20 16:31:00,2025-10-20,2025-10-21,,120,2025-10-20 14:31:00,41,
146520,2.0,2563.0,pepset_carrossel,2025-10-20 19:16:00,2025-10-20,2025-10-20,,165,2025-10-20 16:31:00,41,
146520,3.0,2564.0,pepset_carrossel,2025-10-20 21:16:00,2025-10-20,2025-10-20,,120,2025-10-20 19:16:00,41,
147060,7.0,2696.0,pepset_carrossel,2025-10-21 05:20:00,2025-10-21,2025-10-23,,80,2025-10-21 04:00:00,41,
147061,7.0,2696.0,pepset_carrossel,2025-10-21 06:40:00,2025-10-21,2025-10-23,,80,2025-10-21 05:20:00,41,
146543,4.0,838.0,pepset_carrossel,2025-10-21 08:40:00,2025-10-21,2025-10-23,,120,2025-10-21 06:40:00,41,
148420,29.0,2925.0,pepset_carrossel,2025-10-21 04:10:00,2025-10-21,2025-10-23,,10,2025-10-21 04:00:00,41,
147137,2.0,91.0,pepset_carrossel,2025-10-21 07:30:00,2025-10-21,2025-10-23,,200,2025-10-21 04:10:00,41,
147060,9.0,2698.0,pepset_carrossel,2025-10-21 05:20:00,2025-10-21,2025-10-23,,80,2025-10-21 04:00:00,41,
147061,9.0,2698.0,pepset_carrossel,2025-10-21 06:40:00,2025-10-21,2025-10-23,,80,2025-10-21 05:20:00,41,
147137,3.0,92.0,pepset_carrossel,2025-10-21 07:20:00,2025-10-21,2025-10-23,,200,2025-10-21 04:00:00,41,
146954,30.0,2926.0,pepset_carrossel,2025-10-21 04:10:00,2025-10-21,2025-10-23,,10,2025-10-21 04:00:00,41,
147361,30.0,2926.0,pepset_carrossel,2025-10-21 04:20:00,2025-10-21,2025-10-23,,10,2025-10-21 04:10:00,41,
148396,30.0,2926.0,pepset_carrossel,2025-10-21 04:30:00,2025-10-21,2025-10-23,,10,2025-10-21 04:20:00,41,
146543,5.0,839.0,pepset_carrossel,2025-10-21 06:30:00,2025-10-21,2025-10-23,,120,2025-10-21 04:30:00,41,
146449,1.0,87.0,pepset_carrossel,2025-10-21 10:35:00,2025-10-21,2025-10-23,,245,2025-10-21 06:30:00,41,
147109,1.0,87.0,pepset_carrossel,2025-10-21 14:01:00,2025-10-20,2025-10-22,,206,2025-10-21 10:35:00,41,
146449,2.0,88.0,pepset_carrossel,2025-10-21 17:21:00,2025-10-21,2025-10-23,,200,2025-10-21 14:01:00,41,
147137,1.0,90.0,pepset_carrossel,2025-10-21 07:20:00,2025-10-21,2025-10-23,,200,2025-10-21 04:00:00,41,
146449,3.0,89.0,pepset_carrossel,2025-10-21 07:20:00,2025-10-21,2025-10-23,,200,2025-10-21 04:00:00,41,
147060,6.0,2695.0,pepset_carrossel,2025-10-21 05:20:00,2025-10-21,2025-10-23,,80,2025-10-21 04:00:00,41,
147061,6.0,2695.0,pepset_carrossel,2025-10-21 06:40:00,2025-10-21,2025-10-23,,80,2025-10-21 05:20:00,41,
147137,4.0,93.0,pepset_carrossel,2025-10-21 10:45:00,2025-10-21,2025-10-23,,245,2025-10-21 06:40:00,41,
146543,3.0,837.0,pepset_carrossel,2025-10-21 06:00:00,2025-10-21,2025-10-23,,120,2025-10-21 04:00:00,41,
146449,4.0,94.0,pepset_carrossel,2025-10-21 10:05:00,2025-10-21,2025-10-23,,245,2025-10-21 06:00:00,41,
146789,1.0,2647.0,pepset_carrossel,2025-10-21 16:11:00,2025-10-20,2025-10-22,,366,2025-10-21 10:05:00,41,
147060,8.0,2697.0,pepset_carrossel,2025-10-21 05:20:00,2025-10-21,2025-10-23,,80,2025-10-21 04:00:00,41,
147061,8.0,2697.0,pepset_carrossel,2025-10-21 06:40:00,2025-10-21,2025-10-23,,80,2025-10-21 05:20:00,41,
146543,2.0,836.0,pepset_carrossel,2025-10-21 08:40:00,2025-10-21,2025-10-23,,120,2025-10-21 06:40:00,41,
146452,1.0,2710.0,pepset_carrossel,2025-10-21 14:11:00,2025-10-20,2025-10-21,,331,2025-10-21 08:40:00,41,
146955,30.0,2926.0,pepset_carrossel,2025-10-22 04:10:00,2025-10-22,2025-10-24,,10,2025-10-22 04:00:00,41,
148413,29.0,2925.0,pepset_carrossel,2025-10-22 04:20:00,2025-10-22,2025-10-24,,10,2025-10-22 04:10:00,41,
146573,3.0,830.0,pepset_carrossel,2025-10-22 06:20:00,2025-10-22,2025-10-24,,120,2025-10-22 04:20:00,41,
147062,9.0,2698.0,pepset_carrossel,2025-10-22 05:20:00,2025-10-22,2025-10-24,,80,2025-10-22 04:00:00,41,
147063,9.0,2698.0,pepset_carrossel,2025-10-22 06:40:00,2025-10-22,2025-10-24,,80,2025-10-22 05:20:00,41,
146573,5.0,839.0,pepset_carrossel,2025-10-22 06:00:00,2025-10-22,2025-10-24,,120,2025-10-22 04:00:00,41,
147138,4.0,93.0,pepset_carrossel,2025-10-22 10:05:00,2025-10-22,2025-10-24,,245,2025-10-22 06:00:00,41,
147062,6.0,2695.0,pepset_carrossel,2025-10-22 05:20:00,2025-10-22,2025-10-24,,80,2025-10-22 04:00:00,41,
147063,6.0,2695.0,pepset_carrossel,2025-10-22 06:40:00,2025-10-22,2025-10-24,,80,2025-10-22 05:20:00,41,
147062,8.0,2697.0,pepset_carrossel,2025-10-22 08:00:00,2025-10-22,2025-10-24,,80,2025-10-22 06:40:00,41,
147063,8.0,2697.0,pepset_carrossel,2025-10-22 10:05:00,2025-10-22,2025-10-24,,125,2025-10-22 08:00:00,41,
147062,7.0,2696.0,pepset_carrossel,2025-10-22 05:20:00,2025-10-22,2025-10-24,,80,2025-10-22 04:00:00,41,
147063,7.0,2696.0,pepset_carrossel,2025-10-22 06:40:00,2025-10-22,2025-10-24,,80,2025-10-22 05:20:00,41,
147138,1.0,90.0,pepset_carrossel,2025-10-22 10:45:00,2025-10-22,2025-10-24,,245,2025-10-22 06:40:00,41,
147138,2.0,91.0,pepset_carrossel,2025-10-22 14:11:00,2025-10-22,2025-10-24,,206,2025-10-22 10:45:00,41,
147110,1.0,87.0,pepset_carrossel,2025-10-22 07:20:00,2025-10-22,2025-10-24,,200,2025-10-22 04:00:00,41,
147138,3.0,92.0,pepset_carrossel,2025-10-22 07:20:00,2025-10-22,2025-10-24,,200,2025-10-22 04:00:00,41,
146573,4.0,831.0,pepset_carrossel,2025-10-22 06:00:00,2025-10-22,2025-10-24,,120,2025-10-22 04:00:00,41,
147103,1.0,2919.0,pepset_carrossel,2025-10-22 08:40:00,2025-10-22,2025-10-24,,160,2025-10-22 06:00:00,41,
147110,2.0,88.0,pepset_carrossel,2025-10-22 12:45:00,2025-10-22,2025-10-24,,245,2025-10-22 08:40:00,41,
147110,3.0,89.0,pepset_carrossel,2025-10-22 16:11:00,2025-10-22,2025-10-24,,206,2025-10-22 12:45:00,41,
146573,2.0,829.0,pepset_carrossel,2025-10-22 06:00:00,2025-10-22,2025-10-24,,120,2025-10-22 04:00:00,41,
147110,4.0,94.0,pepset_carrossel,2025-10-22 10:05:00,2025-10-22,2025-10-24,,245,2025-10-22 06:00:00,41,
146490,5.0,2694.0,pepset_vibrado,2025-10-20 04:28:00,2025-10-20,2025-10-20,A,28,2025-10-20 04:00:00,41,
146491,5.0,2694.0,pepset_vibrado,2025-10-20 08:19:00,2025-10-20,2025-10-20,A,231,2025-10-20 04:28:00,41,
147318,1.0,1948.0,pepset_vibrado,2025-10-20 10:56:00,2025-10-20,2025-10-20,A,157,2025-10-20 08:19:00,41,
146520,4.0,2565.0,pepset_vibrado,2025-10-20 13:57:00,2025-10-20,2025-10-20,A,174,2025-10-20 11:03:00,41,
146492,5.0,2694.0,pepset_vibrado,2025-10-20 17:55:00,2025-10-20,2025-10-20,A,231,2025-10-20 14:04:00,41,
146493,5.0,2694.0,pepset_vibrado,2025-10-21 07:44:00,2025-10-20,2025-10-20,A,224,2025-10-21 04:00:00,41,
146494,5.0,2694.0,pepset_vibrado,2025-10-21 12:13:00,2025-10-20,2025-10-21,A,269,2025-10-21 07:44:00,41,
147057,5.0,2694.0,pepset_vibrado,2025-10-21 16:03:00,2025-10-20,2025-10-21,A,230,2025-10-21 12:13:00,41,
147061,5.0,2694.0,pepset_vibrado,2025-10-21 20:39:00,2025-10-21,2025-10-23,A,276,2025-10-21 16:03:00,41,
147058,5.0,2694.0,pepset_vibrado,2025-10-22 07:44:00,2025-10-20,2025-10-22,A,224,2025-10-22 04:00:00,41,
