id,_kf_producao,datafusao,ordenacao,_kf_fichatecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,datahoraprocess,_kf_statusintegration,statusintegrationid,status_create_date,dt,maquina,not_sequence,inicio,fim
20132,147059,2025-10-24,5,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 12:02:00,2025-10-20 12:06:00
20002,146770,2025-10-24,6,4822,1,2612,coldboxsoprado,sopradora,Silica,0.0,4,peça,6,1,12,0,48,8,1,11,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 12:16:00,2025-10-20 12:24:00
20003,146770,2025-10-24,6,4822,2,2574,coldboxsoprado,sopradora,Silica,0.0,4,peça,6,1,12,0,48,8,1,11,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 12:24:00,2025-10-20 12:32:00
20175,147102,2025-10-24,7,4668,1,2578,coldboxsoprado,sopradora,Silica,7.0,1,peça,1,1,40,0,40,40,1,57,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 13:30:00,2025-10-20 14:10:00
20176,147102,2025-10-24,7,4668,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,40,0,30,10,1,14,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 14:40:00,2025-10-20 14:50:00
20050,146993,2025-10-24,8,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 14:50:00,2025-10-20 14:54:00
20052,146993,2025-10-24,8,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 14:54:00,2025-10-20 14:56:00
20096,147039,2025-10-24,8,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 14:56:00,2025-10-20 15:00:00
20098,147039,2025-10-24,8,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:00:00,2025-10-20 15:02:00
20099,147039,2025-10-24,8,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:12:00,2025-10-20 15:14:00
20054,146994,2025-10-24,12,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:14:00,2025-10-20 15:18:00
20056,146994,2025-10-24,12,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:18:00,2025-10-20 15:20:00
20101,147040,2025-10-24,12,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:20:00,2025-10-20 15:24:00
20103,147040,2025-10-24,12,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:24:00,2025-10-20 15:26:00
20104,147040,2025-10-24,12,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:36:00,2025-10-20 15:38:00
19930,146516,2025-10-24,14,5134,6,840,coldboxsoprado,sopradora,Silica,2.0,1,peça,4,1,16,0,16,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 15:48:00,2025-10-20 15:52:00
19931,146516,2025-10-24,14,5134,7,834,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,16,0,16,4,1,6,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 16:02:00,2025-10-20 16:06:00
19932,146516,2025-10-24,14,5134,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,16,0,24,8,1,11,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 16:16:00,2025-10-20 16:24:00
