OP,caixa,_kf_macho,maquina,fim,not_before_date,Deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
145865,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 04:20:00,2025-09-16,2025-09-20,A,15,2025-09-16 04:05:00,10,
146089,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 06:20:00,2025-09-15,2025-09-16,A,15,2025-09-15 06:05:00,10,
146089,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 06:35:00,2025-09-15,2025-09-16,A,15,2025-09-15 06:20:00,10,
146122,2.0,117.0,coldboxsoprado_sopradora,2025-09-16 04:40:00,2025-09-15,2025-09-17,A,20,2025-09-16 04:20:00,10,
146122,3.0,2514.0,coldboxsoprado_sopradora,2025-09-15 06:50:00,2025-09-15,2025-09-17,B,15,2025-09-15 06:35:00,10,
146126,1.0,2612.0,coldboxsoprado_sopradora,2025-09-16 05:00:00,2025-09-15,2025-09-19,A,20,2025-09-16 04:40:00,10,
146126,2.0,2574.0,coldboxsoprado_sopradora,2025-09-16 05:20:00,2025-09-15,2025-09-19,A,20,2025-09-16 05:00:00,10,
146127,1.0,2612.0,coldboxsoprado_sopradora,2025-09-16 05:40:00,2025-09-16,2025-09-20,A,20,2025-09-16 05:20:00,10,
146127,2.0,2574.0,coldboxsoprado_sopradora,2025-09-16 06:00:00,2025-09-16,2025-09-20,A,20,2025-09-16 05:40:00,10,
146128,1.0,2612.0,coldboxsoprado_sopradora,2025-09-16 06:20:00,2025-09-16,2025-09-20,A,20,2025-09-16 06:00:00,10,
146128,2.0,2574.0,coldboxsoprado_sopradora,2025-09-16 06:40:00,2025-09-16,2025-09-20,A,20,2025-09-16 06:20:00,10,
146205,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 07:05:00,2025-09-15,2025-09-16,A,15,2025-09-15 06:50:00,10,
146205,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 07:20:00,2025-09-15,2025-09-16,A,15,2025-09-15 07:05:00,10,
146206,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 07:35:00,2025-09-15,2025-09-16,A,15,2025-09-15 07:20:00,10,
146206,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 07:50:00,2025-09-15,2025-09-16,A,15,2025-09-15 07:35:00,10,
146207,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 08:05:00,2025-09-15,2025-09-17,A,15,2025-09-15 07:50:00,10,
146207,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 08:20:00,2025-09-15,2025-09-17,A,15,2025-09-15 08:05:00,10,
146208,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 08:35:00,2025-09-15,2025-09-17,A,15,2025-09-15 08:20:00,10,
146208,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 08:50:00,2025-09-15,2025-09-17,A,15,2025-09-15 08:35:00,10,
146209,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 09:05:00,2025-09-15,2025-09-18,A,15,2025-09-15 08:50:00,10,
146209,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 09:20:00,2025-09-15,2025-09-18,A,15,2025-09-15 09:05:00,10,
146210,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 09:35:00,2025-09-15,2025-09-18,A,15,2025-09-15 09:20:00,10,
146210,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 09:50:00,2025-09-15,2025-09-18,A,15,2025-09-15 09:35:00,10,
146211,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 10:05:00,2025-09-15,2025-09-18,A,15,2025-09-15 09:50:00,10,
146211,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 10:20:00,2025-09-15,2025-09-18,A,15,2025-09-15 10:05:00,10,
146212,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 10:35:00,2025-09-15,2025-09-19,A,15,2025-09-15 10:20:00,10,
146212,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 10:50:00,2025-09-15,2025-09-19,A,15,2025-09-15 10:35:00,10,
146213,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 11:05:00,2025-09-15,2025-09-19,A,15,2025-09-15 10:50:00,10,
146213,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 11:20:00,2025-09-15,2025-09-19,A,15,2025-09-15 11:05:00,10,
146214,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 11:35:00,2025-09-15,2025-09-19,A,15,2025-09-15 11:20:00,10,
146214,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 11:50:00,2025-09-15,2025-09-19,A,15,2025-09-15 11:35:00,10,
146215,4.0,385.0,coldboxsoprado_sopradora,2025-09-16 06:55:00,2025-09-16,2025-09-20,A,15,2025-09-16 06:40:00,10,
146215,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 07:10:00,2025-09-16,2025-09-20,A,15,2025-09-16 06:55:00,10,
146216,4.0,385.0,coldboxsoprado_sopradora,2025-09-16 07:25:00,2025-09-16,2025-09-20,A,15,2025-09-16 07:10:00,10,
146216,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 07:40:00,2025-09-16,2025-09-20,A,15,2025-09-16 07:25:00,10,
146233,3.0,2692.0,coldboxsoprado_sopradora,2025-09-15 12:05:00,2025-09-15,2025-09-16,A,15,2025-09-15 11:50:00,10,
146233,4.0,2693.0,coldboxsoprado_sopradora,2025-09-15 12:25:00,2025-09-15,2025-09-16,A,20,2025-09-15 12:05:00,10,
146234,3.0,2692.0,coldboxsoprado_sopradora,2025-09-15 12:40:00,2025-09-15,2025-09-16,A,15,2025-09-15 12:25:00,10,
146234,4.0,2693.0,coldboxsoprado_sopradora,2025-09-15 13:00:00,2025-09-15,2025-09-16,A,20,2025-09-15 12:40:00,10,
146234,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 13:15:00,2025-09-15,2025-09-16,A,15,2025-09-15 13:00:00,10,
146235,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 07:55:00,2025-09-15,2025-09-17,A,15,2025-09-16 07:40:00,10,
146235,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 08:15:00,2025-09-15,2025-09-17,A,20,2025-09-16 07:55:00,10,
146236,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 08:30:00,2025-09-15,2025-09-17,A,15,2025-09-16 08:15:00,10,
146236,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 08:50:00,2025-09-15,2025-09-17,A,20,2025-09-16 08:30:00,10,
146237,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 09:05:00,2025-09-15,2025-09-18,A,15,2025-09-16 08:50:00,10,
146237,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 09:25:00,2025-09-15,2025-09-18,A,20,2025-09-16 09:05:00,10,
146237,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 09:40:00,2025-09-15,2025-09-18,A,15,2025-09-16 09:25:00,10,
146238,2.0,117.0,coldboxsoprado_sopradora,2025-09-16 10:00:00,2025-09-15,2025-09-19,A,20,2025-09-16 09:40:00,10,
146238,3.0,2514.0,coldboxsoprado_sopradora,2025-09-16 10:15:00,2025-09-15,2025-09-19,B,15,2025-09-16 10:00:00,10,
146239,2.0,117.0,coldboxsoprado_sopradora,2025-09-16 10:35:00,2025-09-16,2025-09-20,A,20,2025-09-16 10:15:00,10,
146239,3.0,2514.0,coldboxsoprado_sopradora,2025-09-16 10:50:00,2025-09-16,2025-09-20,B,15,2025-09-16 10:35:00,10,
146252,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 11:05:00,2025-09-15,2025-09-18,A,15,2025-09-16 10:50:00,10,
